File summary (Tue Aug 14 20:59:59 2018)
---------------------------------------

Filename	Class	TestId (can be used as param to AllTests)	Number of Tests	Number of Suites	Number of manual Suites	Parent Class	has JUnit-BEGIN
            * testSecuritySubj0
            * testSecuritySubj2
            * testSecuritySubj3
        attr.MembershipAttributeSecurityTest	9
            * testGrouperSystem
            * testSecuritySubj0
            * testSecuritySubj1
            * testSecuritySubj2
            * testSecuritySubj3
            * testSecuritySubj4
            * testSecuritySubj5
            * testSecuritySubj6
            * testSecuritySubj7
        attr.AttributeDefNameFinderTest	3
            * testFindByIdIndexSecure
            * testFinder
            * testFinderByStem
        attr.AttributeDefNameSaveTest	1
            * testAttributeDefNameSave
        attr.AttributeDefTest	10
            * testHibernateSecurity
            * testHibernateSecurityAdmin
            * testHibernateSecurity2
            * testHibernate
            * testHibernateGroup
            * testHibernateSecurityWheel
            * testXmlInsert
            * testXmlDifferentUpdateProperties
            * testFindByIdsSecure
            * testDeleteWithPrivileges
        attr.AttrAssignAttributeSecurityTest	11
            * testGrouperSystem
            * testSecuritySubj0
            * testSecuritySubj1
            * testSecuritySubj2
            * testSecuritySubj3
            * testSecuritySubj4
            * testSecuritySubj5
            * testSecuritySubj6
            * testSecuritySubj7
            * testSecuritySubj8
            * testSecuritySubj9
        attr.AttributeAssignTest	28
            * testFindAttributeAssigns
            * testHibernateFail
            * testHibernate
            * testDelegation
            * testHibernateDelegate
            * testXmlInsert
            * testXmlDifferentUpdateProperties
            * testRetrieveMultiple
            * testFindGroupAttributeAssignments
            * testFindStemAttributeAssignments
            * testFindMemberAttributeAssignments
            * testFindAttrDefAttributeAssignments
            * testFindMembershipAttributeAssignments
            * testFindAnyMembershipAttributeAssignments
            * testFindGroupAttributeAssignmentsByValue2
            * testFindByIds
            * testFindStemAttributeAssignmentsByValue
            * testFindStemAttributeAssignmentsAssignmentsByValue
            * testFindMemberAttributeAssignmentsByValue
            * testFindMemberAttributeAssignmentsAssignmentsByValue
            * testFindGroupAttributeAssignmentsByValue
            * testFindGroupAttributeAssignmentsAssignmentsByValue
            * testFindAttrDefAttributeAssignmentsByValue
            * testFindAttrDefAttributeAssignmentsAssignmentsByValue
            * testFindMembershipAttributeAssignmentsByValue
            * testFindMembershipAttributeAssignmentsAssignmentsByValue
            * testFindAnyMembershipAttributeAssignmentsByValue
            * testFindAnyMembershipAttributeAssignmentsAssignmentsByValue
        attr.AttributeDefNameTest	5
            * testHibernate
            * testFindAll
            * testXmlInsert
            * testXmlDifferentUpdateProperties
            * testFindByIdsSecure
        attr.AttributeDefSaveTest	1
            * testAttributeDefSave
        attr.GroupAttributeSecurityTest	10
            * testGrouperSystem
            * testSecuritySubj0
            * testSecuritySubj1
            * testSecuritySubj2
            * testSecuritySubj3
            * testSecuritySubj4
            * testSecuritySubj5
            * testSecuritySubj6
            * testSecuritySubj7
            * testSecuritySubj8
        attr.StemAttributeSecurityTest	12
            * testGrouperSystem
            * testSecuritySubj0
            * testSecuritySubjOrig
            * testSecuritySubj1
            * testSecuritySubj2
            * testSecuritySubj3
            * testSecuritySubj4
            * testSecuritySubj5
            * testSecuritySubj6
            * testSecuritySubj7
            * testSecuritySubj8
            * testSecuritySubj9
        attr.AttributeDefAttributeSecurityTest	10
            * testGrouperSystem
            * testSecuritySubj0
            * testSecuritySubj1
            * testSecuritySubj2
            * testSecuritySubj3
            * testSecuritySubj4
            * testSecuritySubj5
            * testSecuritySubj6
            * testSecuritySubj7
            * testSecuritySubj8
        attr.assign.AllAttrAssignTests	29
            attr.assign.AttributeAssignActionSetTest	20
                * testHibernate
                * testComplexRemoveBfromA
                * testComplexRemoveCfromB
                * testComplexRemoveCfromK
                * testComplexRemoveDfromB
                * testComplexRemoveEfromC
                * testComplexRemoveEfromD
                * testComplexRemoveFfromE
                * testComplexRemoveFfromG
                * testComplexRemoveFfromJ
                * testComplexRemoveGfromC
                * testComplexRemoveHfromA
                * testComplexRemoveHfromJ
                * testComplexRemoveIfromA
                * testComplexRemoveIfromH
                * testComplexRemoveJfromI
                * testComplexRemoveLfromE
                * testSetLogic
                * testXmlInsert
                * testXmlDifferentUpdateProperties
            attr.assign.AttributeAssignActionTest	3
                * testHibernate
                * testXmlInsert
                * testXmlDifferentUpdateProperties
            attr.assign.AttributeAssignSaveTest	6
                * testMultiAssignAttributeProblem
                * testMultiAssignAttributeValueProblem
                * testMarkerGroupWithMarkersOnAssignment
                * testGroupWithSingleAssignValuesOnAssignment
                * testGroupWithMultipleAssignValuesOnAssignmentOfAssignment
                * testSingleMarkerGroup
        attr.finder.AllAttrFinderTests	1
            attr.finder.AttributeDefFinderTest	1
                * testFindByIdIndex
        attr.value.AllAttributeValueTests	31
            attr.value.AttributeAssignValueTest	31
                * testHibernate
                * testRetrieveMultiple
                * testRetrieveMultiple2
                * testRetrieveMultiple3
                * testXmlInsert
                * testXmlDifferentUpdateProperties
                * testMultiAttributeAssign
                * testAttributeValueSecurity
                * testAttributeValue
                * testExceptions
                * testExceptions2
                * testAttributeValueInteger
                * testValueEquals
                * testAttributeValueAddSecurity
                * testAttributeValueFloating
                * testValueFloating
                * testAttributeValueString
                * testAttributeValueMember
                * testAttributeValueMemberId
                * testAttributeValueTimestamp
                * testValueInteger
                * testValueString
                * testValueTimestamp
                * testValueMember
                * testValueMemberId
                * testAttributeValueDeleteCascade
                * testAttributeValueDeleteCascade2
                * testMarkersOneQuery
                * testAttrsOneQuery
                * testValuesOneQuery
                * testAttributeValueStringSql
    audit.AllAuditTests	32
        audit.AuditTest	20
            * testTypes
            * testTypeTuples
            * testStems
            * testGroups
            * testComposites
            * testMemberships
            * testGroupPrivileges
            * testStemPrivileges
            * testFields
            * testAttributeDefs
            * testAttributeDefNames
            * testAttributeAssignsGroup
            * testAttributeAssignsStem
            * testAttributeAssignsMember
            * testAttributeAssignsAttributeDef
            * testAttributeAssignsImmMship
            * testAttributeAssignsAnyMship
            * testAttributeAssignsAssign
            * testAttributeAssignValue
            * testAttributeAssignValueExcludeAudits
        audit.AuditTypeTest	3
            * testPersistence
            * testXmlInsert
            * testXmlDifferentUpdateProperties
        audit.AuditEntryTest	5
            * testFindByActingUserId
            * testLength
            * testWhatever
            * testXmlInsert
            * testXmlDifferentUpdateProperties
        audit.UserAuditQueryTest	4
            * testQueries
            * testMembershipQuery
            * testMembershipMemberQuery
            * testStemQuery
    changeLog.AllChangeLogTests	66
        changeLog.ChangeLogEntryTest	1
            * testJson
        changeLog.ChangeLogTypeTest	1
            * testPersistence
        changeLog.ChangeLogIdTest	2
            * testStress
            * testHibernate
        changeLog.ChangeLogTest	42
            * testStemRenameOrder
            * testAttributeAssignValue
            * testAttributeAssignValueExcludeAudits
            * testAttributeAssign
            * testAttributeDefName
            * testAttributeDefNameSet
            * testRoleSet
            * testAttributeAssignActionSet
            * testAttributeAssignAction
            * testRolePermissionEnableDisable
            * testSubjectRolePermissionEnableDisable
            * testPermissionsByMembership
            * testPermissionsByAction
            * testPermissionsByAttributeDefName
            * testPermissionsByRoleSets
            * testPermissionsByRoleAssignment
            * testPermissionsBySubjectRoleAssignment
            * testTypeAssignment
            * testTypeUnassignmentAndTypeDeleteTogether
            * testMembers
            * testMembersOutOfOrder
            * testStemsOutOfOrder
            * testGroupsOutOfOrder
            * testAttributeDefs
            * testTypes
            * testFields
            * testGroups
            * testEntities
            * testStems
            * testMemberships
            * testAccessPrivileges
            * testNamingPrivileges
            * testAttributeDefPrivileges
            * testCustomListMemberships
            * testCompositeMemberships
            * testNonFlattenedMemberships
            * testNonFlattenedAccessPrivileges
            * testNonFlattenedAttributeDefPrivileges
            * testNonFlattenedNamingPrivileges
            * testRolePermissionAddAfterMembershipEnable
            * testSubjectRolePermissionAddAfterMembershipEnable
            * testMembershipsNoPrivileges
        changeLog.ChangeLogConsumerBaseImplTest	18
            * testMarkParentFolder
            * testRemoveAttributeFromFolder
            * testAddParentChildRemoveParent
            * testMarkGroupRemoveParent
            * testMarkGroup
            * testRemoveMarkerFromGroup
            * testRemoveGroupMarkerKeepFolderMarker
            * testAddGroupToMarkedFolder
            * testMoveGroupToFolder
            * testMoveMarkedGroupToUnarkedFolder
            * testRemoveGroup
            * testDeleteGroupMarkedFromFolder
            * testAddMembershipToDirectlyMarkedGroup
            * testAddMembershipToIndirectlyMarkedGroup
            * testRemoveSubgroupFromMarkedGroup
            * testAddGroupToMarkedGroup
            * testRemoveMembershipFromDirectGroup
            * testRemoveMembershipFromIndirectlyMarkedGroup
        changeLog.esb.consumer.AllEsbConsumerTests	2
            changeLog.esb.consumer.EsbConsumerTest	2
                * testFilter
                * testJsonSubject
    client.AllClientTests	3
        client.GroupSyncDaemonTest	3
            * testSyncGroupPush
            * testSyncGroupPull
            * testSyncGroupPushIncremental
    cfg.AllConfigTests	8
        cfg.Test_cfg_ApiConfig	3
            * test_getProperty_nonExistentProperty
            * test_getProperty_validProperty
            * test_setProperty_settingPropertyReturnsSetValue
        cfg.Test_api_GrouperConfig	4
            * test_getHibernateProperty_nonExistentProperty
            * test_getHibernateProperty_validProperty
            * test_getProperty_nonExistentProperty
            * test_getProperty_validProperty
        cfg.dbConfig.AllDbConfigTests	1
            cfg.dbConfig.GrouperConfigHibernateTest	1
                * testSaveOrUpdate
    entity.AllEntityTests	5
        entity.EntityFinderTest	5
            * testEntityAudits
            * testFinder
            * testFinderByName
            * testSubjectFinder
            * testFinderNotGroup
    ddl.AllDdlTests	6
        ddl.GrouperDdlUtilsTest	6
            * testDdl
            * testBootstrapHelper
            * testIdUpgrade
            * testGroupAttributeUpgrade
            * testFieldIdUpgrade
            * testGrouperSessionDrop
    externalSubjects.AllExternalSubjectTests	17
        externalSubjects.ExternalSubjectTest	12
            * testPersistence
            * testEnabledDisabled
            * testSecurity
            * testRequiredFieldsAttributesName
            * testRequiredFieldsAttributesEmail
            * testRequiredFieldsAttributesInstitution
            * testRequiredFieldsAttributesJabber
            * testDynamicDescription
            * testDynamicSearchString
            * testNonDynamicDescription
            * testDynamicFieldsDaemon
            * testValidateIndentiferLikeEmail
        externalSubjects.ExternalSubjectAttributeTest	2
            * testPersistence
            * testInvalidAttribute
        externalSubjects.ExternalSubjectAttrFrameworkTest	2
            * testSendInviteOne
            * testSendInviteFinite
        externalSubjects.ExternalSubjectSaveTest	1
            * testSave
    filter.AllFilterTests	130
        filter.TestQueryMembershipModifiedAfter	3
            * testFindSomething
            * testFindSomethingScoped
            * testFindNothing
        filter.TestGQGroupAttributeExact	5
            * testGroupAttributeExactFilterNothing
            * testGroupAttributeExactFilterSomething
            * testGroupAttributeExactFilterSomethingScoped
            * testFindByAttributeLegacyAttributeRoot
            * testSecurity
        filter.TestGQGroupName	13
            * testGroupNameFilterNothing
            * testGroupNameFilterSomethingDisplayExtension
            * testGroupNameFilterSomethingDisplayName
            * testGroupNameFilterSomethingExtension
            * testGroupNameFilterSomethingName
            * testGroupNameFilterSomethingDisplayExtensionScoped
            * testGroupNameFilterSomethingDisplayNameScoped
            * testGroupNameFilterSomethingExtensionScoped
            * testGroupNameFilterSomethingNameScoped
            * testGroupNameFilterAlternateName
            * testGroupNameFilterAlternateNameScoped
            * testGroupNameFilterSomethingNamePaged
            * testGroupsInStemFilterSomethingNamePaged
        filter.TestGQUnionFilter	3
            * testUnionFilterNothing
            * testUnionFilterSomething
            * testUnionFilterSomethingScoped
        filter.TestGQStemCreatedAfter	3
            * testStemCreatedAfterFilterNothing
            * testStemCreatedAfterFilterSomething
            * testStemCreatedAfterFilterSomethingScoped
        filter.TestGQGroupCreatedAfter	3
            * testGroupCreatedAfterFilterNothing
            * testGroupCreatedAfterFilterSomething
            * testGroupCreatedAfterFilterSomethingScoped
        filter.TestGQIntersectionFilter	3
            * testIntersectionFilterNothing
            * testIntersectionFilterSomething
            * testIntersectionFilterSomethingScoped
        filter.Test_api_ChildStemFilter	5
            * test_Constructor_nullStem
            * test_getResults_nullSession
            * test_getResults_fromRoot
            * test_getResults_fromTop
            * test_getResults_fromChild
        filter.TestGQGroupAlternateNameExactFilter	4
            * testDisplayName
            * testName
            * testAlternateName
            * testSecurity
        filter.TestGQGroupExactName	4
            * testDisplayName
            * testName
            * testAlternateName
            * testSecurity
        filter.TestQueryMembershipModifiedBefore	3
            * testFindSomething
            * testFindSomethingScoped
            * testFindNothing
        filter.TestQuery	20
            * testStemDisplayExtensionFilterFindNothing
            * testGroupModifiedAfterFilterFindNothing
            * testGroupModifiedAfterFilterFindSomething
            * testGroupModifiedAfterFilterFindSomethingScoped
            * testGroupModifiedBeforeFilterFindNothing
            * testGroupModifiedBeforeFilterFindSomething
            * testGroupModifiedBeforeFilterFindSomethingScoped
            * testMembershipCreatedAfterFilter
            * testMembershipCreatedBeforeFilter
            * testStemDisplayExtensionFilterFindSomething
            * testStemDisplayExtensionFilterFindSomethingScoped
            * testStemDisplayNameFilterFindNothing
            * testStemDisplayNameFilterFindSomething
            * testStemDisplayNameFilterFindSomethingScoped
            * testStemExtensionFilterFindNothing
            * testStemExtensionFilterFindSomething
            * testStemExtensionFilterFindSomethingScoped
            * testStemNameFilterFindSomething
            * testStemNameFilterFindSomethingScoped
            * testStemNameFilterFindNothing
        filter.TestGQStemCreatedBefore	3
            * testStemCreatedBeforeFilterNothing
            * testStemCreatedBeforeFilterSomething
            * testStemCreatedBeforeFilterSomethingScoped
        filter.TestGQGroupAttribute	3
            * testGroupAttributeFilterNothing
            * testGroupAttributeFilterSomething
            * testGroupAttributeFilterSomethingScoped
        filter.TestGQComplementFilter	3
            * testComplementFilterNothing
            * testComplementFilterSomething
            * testComplementFilterSomethingScoped
        filter.TestGQGroupAnyAttribute	3
            * testGroupAnyAttributeFilterNothing
            * testGroupAnyAttributeFilterSomething
            * testGroupAnyAttributeFilterSomethingScoped
        filter.TestGQGroupCurrentNameExactFilter	4
            * testDisplayName
            * testName
            * testAlternateName
            * testSecurity
        filter.TestGQNull	3
            * testNullFilterNothing
            * testNullFilterSomething
            * testNullFilterSomethingScoped
        filter.TestGQGroupCreatedBefore	3
            * testGroupCreatedBeforeFilterNothing
            * testGroupCreatedBeforeFilterSomething
            * testGroupCreatedBeforeFilterSomethingScoped
        filter.TestGQGroupAlternateNameFilter	8
            * testDisplayName
            * testDisplayNameScoped
            * testName
            * testNameScoped
            * testAlternateName
            * testAlternateNameScoped
            * testSecurity
            * testSecurityScoped
        filter.TestGQStemName	13
            * testStemNameAnyFilterAlternateName
            * testStemAttributeFilterAlternateName
            * testStemNameAnyFilterNothing
            * testStemNameAnyFilterSomethingDisplayExtension
            * testStemNameAnyFilterSomethingDisplayName
            * testStemNameAnyFilterSomethingDisplayNamePaged
            * testStemInStemPaged
            * testStemNameAnyFilterSomethingExtension
            * testStemNameAnyFilterSomethingName
            * testStemNameAnyFilterSomethingDisplayExtensionScoped
            * testStemNameAnyFilterSomethingDisplayNameScoped
            * testStemNameAnyFilterSomethingExtensionScoped
            * testStemNameAnyFilterSomethingNameScoped
        filter.TestGroupTypeFilter	5
            * testQueryByGroupTypeFilterNothing
            * testQueryByGroupTypeFilterSomething
            * testQueryByGroupTypeFilterSomethingCustomType
            * testQueryByGroupTypeFilterSomethingScoped
            * testQueryByGroupTypeFilterSomethingScopedCustomType
        filter.Test_api_ChildGroupFilter	5
            * test_Constructor_nullStem
            * test_getResults_nullSession
            * test_getResults_fromRoot
            * test_getResults_fromTop
            * test_getResults_fromChild
        filter.TestGQGroupCurrentNameFilter	8
            * testDisplayName
            * testDisplayNameScoped
            * testName
            * testNameScoped
            * testAlternateName
            * testAlternateNameScoped
            * testSecurity
            * testSecurityScoped
    group.AllGroupTests	218
        group.TestGroupFinder	22
            * testChainingGroupsManageMemberships
            * testChainingGroupsManage
            * testFailToFindGroupByAttributeNullSession
            * testFailToFindGroupByAttributeNullAttribute
            * testFailToFindGroupByAttributeNullAttributeValue
            * testFailToFindGroupByAttribute
            * testFindGroupByAttribute
            * testFailToFindGroupByCustomTypeNotUnique
            * testFailToFindGroupByType
            * testFailToFindGroupByTypeInvalidType
            * testFailToFindGroupByTypeNotUnique
            * testFailToFindGroupByTypeNullSession
            * testFailToFindGroupByTypeNullType
            * testFindGroupByCustomType
            * testFindGroupByType
            * testFindByName
            * testFindByIdIndex
            * testFindByUuid
            * testFindNonByEmptySetNameOrId
            * testFindByAttributeDefName
            * testFindByAttribute
            * testFindByAttributeAssignOnAssignValuesAndPrivilege
        group.TestGroup1	50
            * testReplaceMembers
            * testDeleteGroupMemberWithNonGroupMember
            * testCanReadFieldValidField
            * testCanReadFieldValidFieldNotRoot
            * testCanReadFieldValidSubjectValidField
            * testCanReadFieldValidSubjectValidFieldNotRoot
            * testDeleteMemberFromGroupThatIsMember
            * testFailCanReadFieldNullSubjectInvalidField
            * testFailCanReadFieldNullSubjectNullField
            * testFailCanReadFieldNullSubjectValidField
            * testFailCanReadFieldValidSubjectValidFieldNotRoot
            * testFailCanWriteFieldInvalidField
            * testFailCanWriteFieldNullField
            * testFailCanWriteFieldValidSubjectInvalidField
            * testFailCanWriteFieldValidSubjectNullField
            * testCanWriteFieldValidField
            * testCanWriteFieldValidFieldNotRoot
            * testCanWriteFieldValidSubjectValidField
            * testCanWriteFieldValidSubjectValidFieldNotRoot
            * testCompositeIsDeletedWhenGroupIsDeleted
            * testFailCanReadFieldInvalidField
            * testFailCanReadFieldNullField
            * testFailCanReadFieldValidSubjectInvalidField
            * testFailCanReadFieldValidSubjectNullField
            * testFailCanWriteFieldNullSubjectInvalidField
            * testFailCanWriteFieldNullSubjectNullField
            * testFailCanWriteFieldNullSubjectValidField
            * testFailCanWriteFieldValidFieldNotRoot
            * testFailCanWriteFieldValidSubjectValidFieldNotRoot
            * testFailToGetViaGroupWhenComposite
            * testGetTypesAndRemovableTypesDefault
            * testGetTypesAndRemovableTypesWithCustomType
            * testGetTypesAndRemovableTypesWithCustomTypeAsNonRootSubject
            * testGetTypesAndRemovableTypesWithCustomTypeAsNonRootSubjectWithADMIN
            * testGroupDelete
            * testGroupDeleteWhenHasMemberViaTwoPaths
            * testGroupDeleteWhenMemberAndHasMembers
            * testRevokeDefaultPrivilege
            * testRevokeDefaultPrivilegeForEntireGroup
            * testSetAttributeIsPersistedAcrossSessions
            * testThrowIPNotGModifyException
            * testThrowIPNotGModifyExceptionWhenDeleting
            * testFailCanReadFieldValidFieldNotRoot
            * testAddGroupAsMemberAndThenDeleteAsMember
            * testCompositeMemberRead
            * testMemberRead
            * testStaticSaveGroup
            * testStaticSaveGroupTransactions
            * testStaticSaveGroupWithDisplayNames
            * testTransaction
        group.TestWrongFieldType	2
            * testGroupAttrs
            * testGroupLists
        group.TestGAttr	18
            * testFailGetAttributeNotSet
            * testFailGetAttributeNullAttribute
            * testFailDeleteAttributeNullAttribute
            * testFailDeleteAttributeBlankAttribute
            * testDeleteAttribute
            * testDeleteAttributeNotRootButHasAdmin
            * testFailDeleteAttributeBlankAttributeNotRootButHasAdmin
            * testFailDeleteAttributeNullAttributeNotRootButHasAdmin
            * testFailDeleteAttributeUnset
            * testFailDeleteAttributeUnsetNotRootButHasAdmin
            * testFailGetAttributeBlankAttribute
            * testFailSetAttributeBlankAttribute
            * testFailSetAttributeBlankAttributeValue
            * testFailSetAttributeNullAttribute
            * testFailSetAttributeNullValue
            * testGetAttribute
            * testGetAttributeNotYetSetAttribute
            * testSetAttribute
        group.Test_I_API_Group_deleteAttribute	3
            * test_deleteAttribute_description_ANFwhenNoDesc
            * test_deleteAttribute_description_whenSet
            * test_deleteAttribute_description_emptyStringAfterDeletion
        group.TestGroupModifyAttributes	20
            * testGroupModifyAttributesUpdatedAfterAddingImmediateMember
            * testGroupModifyAttributesUpdatedAfterDeletingImmediateMember
            * testGroupModifyAttributesUpdatedAfterAddingEffectiveMember
            * testGroupModifyAttributesUpdatedAfterDeletingEffectiveMember
            * testGroupModifyAttributesUpdatedAfterUpdatingComplement
            * testGroupModifyAttributesUpdatedAfterGrantingImmediatePriv
            * testGroupModifyAttributesUpdatedAfterRevokingImmediatePriv
            * testGroupModifyAttributesNotUpdatedAfterGrantingEffectivePriv
            * testGroupModifyAttributesNotUpdatedAfterRevokingEffectivePriv
            * testGroupModifyAttributesAfterGrantingEffectivePriv
            * testGroupModifyAttributesAfterRevokingEffectivePriv
            * testGroupModifyAttributesAfterUpdatingAttributes
            * testGroupModifyAttributesAfterAddingComplementWithNoMembers
            * testGroupModifyAttributesAfterAddingComplementWithMembers
            * testGroupModifyAttributesAfterDeletingComplementWithNoMembers
            * testGroupModifyAttributesAfterDeletingComplementWithMembers
            * testGroupModifyAttributesAfterDisablingMembership
            * testGroupModifyAttributesAfterDisablingMembership2
            * testGroupModifyAttributesAfterEnablingMembership
            * testGroupModifyAttributesAfterEnablingMembership2
        group.TestGroup	30
            * testDeleteGroupWithUpdateOnAttribute
            * testDeleteGroupWhenGroupIsUsedOnObjectsWithNoAccess
            * testFindGroupsReadonly
            * testDeleteWhenAdminButNotUpdateOnOtherOwnerGroup
            * testFindGroupsInStemWithoutPrivilege
            * testDeleteMemberAudit
            * testDeleteComposite
            * testAddOrEditMember
            * testGroupSave
            * testCreateAssignTypesAttributes
            * testGetMembersAccess
            * testAttributeDef
            * testEntity
            * testOptimisticLocking
            * testNoLocking
            * testGetParentStem
            * testGetTypes
            * testGetTypesSecurity
            * testAddChildGroupWithBadExtnOrDisplayExtn
            * testSetBadGroupExtension
            * testSetBadGroupDisplayExtension
            * testGetAndHasPrivs
            * testSetDescription
            * testSetInvalidDescription
            * testToMember
            * testSetExtensionSame
            * testGetAllGroupsSecure
            * testXmlInsert
            * testXmlDifferentUpdateProperties
            * testAlternateName
        group.Test_I_API_Group_addCompositeMember	1
            * test_addCompositeMember_propogateEffectiveChangesOnCompositeTypeChange
        group.TestGroupAddDeleteMember	5
            * testAddMember
            * testAddGroupMemberWithNonGroupMember
            * testAddMember2
            * testAddMemberToGroupThatIsMember
            * testDeleteMember
        group.Test_api_Group	55
            * testRemoveRequiredAttributeType
            * test_group_to_role
            * test_role_to_group
            * test_delete_where_group_has_privileges
            * test_copy_with_disabled_memberships
            * test_copy_with_disabled_memberships2
            * test_delete_which_causes_membership_add
            * test_revokePriv_Privilege_namingPrivilege
            * test_revokePriv_SubjectAndPrivilege_namingPrivilege
            * test_move_name_exists
            * test_copy_name_exists
            * test_move
            * testGroupMoveAudit
            * test_move2
            * test_move_alternate_name
            * test_move_no_alternate_name
            * test_move_alternate_name_when_alternate_name_already_exists
            * test_move_no_alternate_name_when_alternate_name_already_exists
            * test_rename_alternate_name
            * test_rename_with_duplicate_name
            * test_rename_no_alternate_name
            * test_rename_alternate_name_when_alternate_name_already_exists
            * test_rename_no_alternate_name_when_alternate_name_already_exists
            * test_rename_same_name
            * test_move_toRootStem
            * test_move_toRootStem2
            * test_copy_toRootStem
            * test_move_insufficientPrivileges
            * test_copy_all
            * test_copy_should_not_copy_alternate_name
            * testGroupCopyAudit
            * test_copy_all_2
            * test_copy_minimum
            * test_copy_new_extension
            * test_copy_new_display_extension
            * test_copy_new_extension_and_display_extension
            * test_copy_same_stem
            * test_copy_role_with_members
            * test_copy_entity
            * test_move_entity
            * test_copy_members_only
            * test_copy_privs_only
            * test_copy_attrs_only
            * test_copy_group_exists
            * test_copy_group_is_factor
            * test_copy_group_is_composite
            * test_copy_no_read_priv
            * test_copy_no_create_priv
            * test_copy_minimum_as_nonadmin
            * test_copy_all_as_nonadmin
            * test_copy_minimum_as_nonadmin_insufficient_privileges
            * test_option_to_disable_last_membership_change
            * test_option_to_disable_last_imm_membership_change
            * test_alternateName
            * test_alternateNameSecurityCheck
        group.Test_Integration_HibernateGroupDAO_delete	2
            * testDelete_AttributesDeletedWhenGroupIsDeleted
            * testDelete_AttributesDeletedWhenRegistryIsReset
        group.GroupDataTest	2
            * testDbVersionDifferent
            * testDbRetrieve
        group.Test_I_API_Group_delete	3
            * test_delete_withSubjectThatCanNoLongerBeResolved
            * test_delete_causesAnEffectiveSubjectWhenSubjectNoLongerExists
            * test_delete_withAnEffectiveSubjectWhenSubjectNoLongerExists
        group.Test_I_API_Group_deleteMember	2
            * test_DeleteSubjectsRemovedFromFactorsFromWhereTheyAreEffective
            * test_DeleteUnresolvableSubject
        group.Test_api_GrouperAPI	2
            * test_getSession_nullSession
            * test_getSession_equalsSetSession
        group.TestGroupReadonlyViewonly	1
            * testReadonlyViewonlyAdmin
    hibernate.AllHibernateTests	15
        hibernate.HibernateSessionTest	13
            * testSelectFromSqlQuery
            * testSelectFromHqlQuery
            * testRollback
            * testNestedTransactionsAndSavepoints
            * testCachingPropagate
            * testCachingPropagateGrouperTransaction
            * testResultSort
            * testEnabledDisabledInline
            * testEnabledDisabled
            * testEnabledDisabledDaemon
            * testReadonly
            * testResultSize
            * testPagingSorting
        hibernate.HibUtilsTest	2
            * testConvertToSubjectInClause
            * testFindBySubjectsInGroup
    hooks.AllHooksTests	139
        hooks.ESCOGroupHooksTest	1
            * testOperations
        hooks.GroupTypeTupleHooksTest	6
            * testGroupTypeTuplePreInsert
            * testGroupTypeTuplePreDelete
            * testGroupTypeTuplePostDelete
            * testGroupTypeTuplePostInsert
            * testGroupTypeTuplePostCommitDelete
            * testGroupTypeTuplePostCommitInsert
        hooks.GroupHooksTest	9
            * testGroupPostCommitInsert
            * testGroupPostCommitUpdate
            * testGroupPostCommitDelete
            * testGroupPreInsert
            * testGroupPreUpdate
            * testGroupPostUpdate
            * testGroupPostInsert
            * testGroupPostDelete
            * testGroupPreDelete
        hooks.GroupHookUniqueTest	1
            * testGroupAdd
        hooks.GroupHooksAddTypePostCommitTest	1
            * testGroupHooksAddType
        hooks.GroupHooksAddTypeTest	1
            * testGroupHooksAddType
        hooks.MembershipHooksTest	14
            * testMemberPreAddMember
            * testMemberPostCommitAddMember
            * testMemberPreAddMemberAsync
            * testMemberPreAddMemberAsync2
            * testMemberPreInsert
            * testMemberPostInsert
            * testMemberPostCommitInsert
            * testMemberPreDelete
            * testMemberPreRemove
            * testMemberPostDelete
            * testMemberPostCommitDelete
            * testMemberPostRemoveMember
            * testMemberPostCommitRemoveMember
            * testMemberPostAddMember
        hooks.CompositeHooksTest	6
            * testCompositePreInsert
            * testCompositePostInsert
            * testCompositePostCommitInsert
            * testCompositePostDelete
            * testCompositePostCommitDelete
            * testCompositePreDelete
        hooks.StemHooksTest	9
            * testStemPreInsert
            * testStemPreUpdate
            * testStemPostUpdate
            * testStemPostInsert
            * testStemPostDelete
            * testStemPreDelete
            * testStemPostCommitDelete
            * testStemPostCommitInsert
            * testStemPostCommitUpdate
        hooks.AttributeHooksTest	9
            * testAttributePostCommitInsert
            * testAttributePostCommitUpdate
            * testAttributePostCommitDelete
            * testAttributePreInsert
            * testAttributePreUpdate
            * testAttributePostUpdate
            * testAttributePostInsert
            * testAttributePostDelete
            * testAttributePreDelete
        hooks.AttributeAssignHooksTest	9
            * testAttributeAssignPostCommitInsert
            * testAttributeAssignPostCommitUpdate
            * testAttributeAssignPostCommitDelete
            * testAttributeAssignPreInsert
            * testAttributeAssignPreUpdate
            * testAttributeAssignPostUpdate
            * testAttributeAssignPostInsert
            * testAttributeAssignPostDelete
            * testAttributeAssignPreDelete
        hooks.FieldHooksTest	6
            * testFieldPreInsert
            * testFieldPreDelete
            * testFieldPostDelete
            * testFieldPostInsert
            * testFieldPostCommitDelete
            * testFieldPostCommitInsert
        hooks.MemberHooksTest	12
            * testMemberPreInsert
            * testMemberPreUpdate
            * testMemberPostUpdate
            * testMemberPostInsert
            * testMemberPostDelete
            * testMemberPostCommitInsert
            * testMemberPostCommitUpdate
            * testMemberPostCommitDelete
            * testMemberPostCommitChange
            * testMemberPreDelete
            * testMemberPreChange
            * testMemberPostChange
        hooks.GroupHooksDbVersionTest	1
            * testGroupHooksDbVersion
